"Time","Distance","Time","Front Brake Pressure","Rear Brake Pressure","Steering","FL Shock","FR Shock","RR Shock","RL Shock","Supplied Current","Battery Voltage","Lat_Accel","IMU Y Accel","IMU Z Accel","IMU X Gyro","IMU Y Gyro","IMU Z Gyro","FR Strain Gauge","FL Strain Gauge","RL Strain Gauge","RR Strain Gauge","FL Wheel Ambient","FL Wheel Object","FL Wheel RPM","FR Wheel Ambient","FR Wheel Object","FR Wheel RPM","RR Wheel Ambient","RR Wheel Object","RR Wheel RPM","RL Wheel Ambient","RL Wheel Object","RL Wheel RPM","Brake Fluid","Throttle Load","Brake Load","DRS","GPS Longitude","GPS Latitude","GPS Speed","GPS Fix","Engine Speed","Engine Coolant Temp","Engine Oil Temp","Oil Pressure","Neutral Status","Lambda 1","Throttle Position","Gear Position","Vehicle Speed","APS Main","Fuel Pressure","Accel Fuel","Accumulated Distance","Manifold Pressure","AN Temp 3","ECU Lateral Accel","ECU Longitudinal Accel","ECU Vertical Accel","Test Number","DTC FL Wheel","DTC FR Wheel","DTC RL Wheel","DTC RR Wheel","DTC FL Strain","DTC FR Strain","DTC RL Strain","DTC RR Strain","DTC IMU","GPS 0","GPS 1","FLT_TTA","FLT_TTB","FRT_TTA","FRT_TTB","RLT_TTA","RLT_TTB","RRT_TTA","RRT_TTB","Channel Count"
"s","m","min","kPa","kPa","deg","mm","mm","mm","mm","A","V","G","g","g","deg/s","deg/s","deg/s","raw","","","","C","","rpm","C","","rpm","C","","rpm","C","","rpm","","%","%","","deg","deg","km/h","","rpm","C","C","kPa","","Lambda","%","","km/h","%","kPa","ms","km","kPa","C","g","g","g","","","","","","","","","","","","","","","","","","","","",""


"6.522","64","1","712","1697","-1","-13.6","-14.1","-2.8","-3.8","785","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60387","-706898624512","92026","0","5089","6717","442","0","0","442","0","0","442","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.83","-1.08","1.50","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.523","64","1","721","1697","-1","-13.4","-14.1","-2.5","-3.4","784","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60387","-706898624512","92026","0","5089","6717","450","0","0","450","0","0","450","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.83","-1.08","1.51","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.524","64","1","729","1697","-1","-13.3","-14.1","-2.1","-3.1","784","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60387","-706898624512","92026","0","5089","6717","457","0","0","457","0","0","457","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.83","-1.07","1.51","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.525","64","1","737","1697","-1","-13.2","-14.1","-1.7","-2.7","784","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60387","-706898624512","92026","0","5089","6717","464","0","0","464","0","0","464","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.83","-1.07","1.52","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.526","64","1","745","1696","-1","-13.0","-14.0","-1.3","-2.3","783","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60387","-706898624512","92026","0","5089","6717","471","0","0","471","0","0","471","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.83","-1.07","1.52","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.527","64","1","753","1696","-1","-12.9","-14.0","-0.9","-2.0","783","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60387","-706898624512","92026","0","5089","6717","478","0","0","478","0","0","478","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.82","-1.06","1.53","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.528","64","1","762","1696","-1","-12.8","-14.0","-0.5","-1.6","783","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60387","-706898624512","92026","0","5089","6717","486","0","0","486","0","0","486","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.82","-1.06","1.53","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.529","64","1","770","1696","-1","-12.6","-14.0","-0.1","-1.3","783","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60387","-706898624512","92026","0","5089","6717","493","0","0","493","0","0","493","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.82","-1.06","1.54","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.530","64","1","778","1696","-1","-12.5","-13.9","0.3","-0.9","782","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60391","-707086516224","92026","0","5089","6717","500","0","0","500","0","0","500","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.82","-1.05","1.54","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.531","64","1","782","1696","-1","-12.4","-13.9","0.5","-0.8","782","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60391","-707086516224","92026","0","5089","6717","493","0","0","493","0","0","493","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.82","-1.03","1.53","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.532","64","1","786","1696","-1","-12.4","-13.9","0.8","-0.6","782","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60391","-707086516224","92026","0","5089","6717","486","0","0","486","0","0","486","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.83","-1.00","1.52","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.533","64","1","791","1696","-1","-12.3","-13.8","1.0","-0.5","782","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60391","-707086516224","92026","0","5089","6717","478","0","0","478","0","0","478","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.83","-0.98","1.51","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.534","64","1","795","1696","-1","-12.2","-13.8","1.3","-0.3","782","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60391","-707086516224","92026","0","5089","6717","471","0","0","471","0","0","471","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.83","-0.95","1.50","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.535","64","1","799","1696","-1","-12.1","-13.8","1.5","-0.2","782","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60391","-707086516224","92026","0","5089","6717","464","0","0","464","0","0","464","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.83","-0.93","1.49","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.536","64","1","803","1696","-1","-12.0","-13.8","1.8","-0.0","782","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60391","-707086516224","92026","0","5089","6717","457","0","0","457","0","0","457","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.83","-0.90","1.49","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.537","64","1","807","1696","-1","-12.0","-13.7","2.0","0.1","782","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60391","-707086516224","92026","0","5089","6717","450","0","0","450","0","0","450","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.84","-0.88","1.48","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.538","64","1","812","1696","-1","-11.9","-13.7","2.3","0.3","781","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60391","-707086516224","92026","0","5089","6717","442","0","0","442","0","0","442","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.84","-0.85","1.47","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.539","64","1","816","1696","-1","-11.8","-13.7","2.5","0.4","781","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60391","-707086516224","92026","0","5089","6717","435","0","0","435","0","0","435","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.84","-0.83","1.46","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.540","64","1","820","1696","-1","-11.7","-13.6","2.8","0.6","781","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60439","-705782415360","92026","0","5089","6743","428","0","0","428","0","0","428","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.84","-0.81","1.45","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.541","64","1","812","1696","-1","-11.7","-13.7","2.8","0.6","782","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60439","-705782415360","92026","0","5089","6743","435","0","0","435","0","0","435","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.85","-0.78","1.44","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.542","64","1","803","1696","-1","-11.7","-13.7","2.9","0.6","782","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60439","-705782415360","92026","0","5089","6743","442","0","0","442","0","0","442","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.86","-0.75","1.43","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.543","64","1","795","1696","-1","-11.6","-13.7","2.9","0.6","782","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60439","-705782415360","92026","0","5089","6743","450","0","0","450","0","0","450","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.86","-0.72","1.42","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.544","64","1","786","1696","-1","-11.6","-13.8","3.0","0.6","783","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60439","-705782415360","92026","0","5089","6743","457","0","0","457","0","0","457","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.87","-0.69","1.41","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.545","64","1","778","1695","-1","-11.6","-13.8","3.1","0.6","783","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60439","-705782415360","92026","0","5089","6743","464","0","0","464","0","0","464","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.88","-0.66","1.40","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.546","64","1","770","1695","-1","-11.5","-13.8","3.1","0.6","783","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60439","-705782415360","92026","0","5089","6743","471","0","0","471","0","0","471","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.88","-0.63","1.39","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.547","64","1","761","1695","-1","-11.5","-13.9","3.2","0.6","784","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60439","-705782415360","92026","0","5089","6743","478","0","0","478","0","0","478","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.89","-0.60","1.38","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.548","64","1","753","1695","-1","-11.5","-13.9","3.2","0.6","784","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60439","-705782415360","92026","0","5089","6743","486","0","0","486","0","0","486","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.90","-0.57","1.37","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.549","64","1","744","1695","-1","-11.4","-13.9","3.3","0.6","785","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60439","-705782415360","92026","0","5089","6743","493","0","0","493","0","0","493","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.90","-0.54","1.36","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.550","64","1","736","1695","-1","-11.4","-14.0","3.3","0.6","785","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60396","-705837662208","92026","0","5089","6743","500","0","0","500","0","0","500","0","0","500","0","0","0","0","0","0","0","0","10282","32","24","378","0","0.81","13.0","3","8.50","0.000","6","0","0","26.00","-49","-0.91","-0.52","1.35","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.551","64","1","730","1695","-1","-11.3","-13.9","3.3","0.6","786","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60396","-705837662208","92026","0","5089","6743","493","0","0","493","0","0","493","0","0","500","0","0","0","0","0","0","0","0","10237","32","24","378","0","0.81","13.0","3","8.49","0.000","6","0","0","26.00","-49","-0.90","-0.52","1.34","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.552","64","1","723","1695","-1","-11.2","-13.8","3.3","0.6","787","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60396","-705837662208","92026","0","5089","6743","486","0","0","486","0","0","486","0","0","500","0","0","0","0","0","0","0","0","10191","32","24","377","0","0.81","13.0","3","8.48","0.000","6","0","0","26.00","-49","-0.88","-0.52","1.34","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.553","64","1","717","1695","-1","-11.2","-13.8","3.3","0.7","788","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60396","-705837662208","92026","0","5089","6743","478","0","0","478","0","0","478","0","0","500","0","0","0","0","0","0","0","0","10146","32","24","377","0","0.81","13.0","3","8.47","0.000","6","0","0","26.00","-49","-0.87","-0.53","1.33","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.554","64","1","711","1695","-1","-11.1","-13.7","3.3","0.7","789","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60396","-705837662208","92026","0","5089","6743","471","0","0","471","0","0","471","0","0","500","0","0","0","0","0","0","0","0","10101","32","24","376","0","0.81","13.0","3","8.46","0.000","6","0","0","26.00","-49","-0.85","-0.53","1.33","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.555","64","1","704","1695","-1","-11.0","-13.6","3.3","0.7","790","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60396","-705837662208","92026","0","5089","6743","464","0","0","464","0","0","464","0","0","500","0","0","0","0","0","0","0","0","10056","32","24","376","0","0.81","13.0","3","8.45","0.000","6","0","0","26.00","-49","-0.84","-0.54","1.32","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.556","64","1","698","1695","-1","-10.9","-13.6","3.3","0.8","791","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60396","-705837662208","92026","0","5089","6743","457","0","0","457","0","0","457","0","0","500","0","0","0","0","0","0","0","0","10010","32","24","376","0","0.81","13.0","3","8.44","0.000","6","0","0","26.00","-49","-0.82","-0.54","1.32","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.557","64","1","692","1695","-1","-10.8","-13.5","3.3","0.8","792","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60396","-705837662208","92026","0","5089","6743","450","0","0","450","0","0","450","0","0","500","0","0","0","0","0","0","0","0","9965","32","24","375","0","0.81","13.0","3","8.43","0.000","6","0","0","26.00","-49","-0.81","-0.55","1.31","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.558","64","1","686","1695","-1","-10.8","-13.5","3.3","0.8","793","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60396","-705837662208","92026","0","5089","6743","442","0","0","442","0","0","442","0","0","500","0","0","0","0","0","0","0","0","9920","32","24","375","0","0.81","13.0","3","8.42","0.000","6","0","0","26.00","-49","-0.79","-0.55","1.31","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.559","64","1","679","1695","-1","-10.7","-13.4","3.3","0.9","794","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60396","-705837662208","92026","0","5089","6743","435","0","0","435","0","0","435","0","0","500","0","0","0","0","0","0","0","0","9874","32","24","374","0","0.81","13.0","3","8.41","0.000","6","0","0","26.00","-49","-0.78","-0.55","1.31","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.560","64","1","673","1695","-2","-10.6","-13.3","3.3","0.9","795","12","-0.07","-0.44","0.73","-6807.50","9905.00","-8750.00","60361","-707550707712","92026","0","5089","6743","428","0","0","428","0","0","428","0","0","500","0","0","0","0","0","0","0","0","9829","32","24","374","0","0.84","13.0","3","8.40","0.000","6","0","0","26.00","-49","-0.76","-0.56","1.30","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.561","64","1","688","1695","-2","-10.7","-13.1","3.3","0.9","795","12","-0.06","-0.57","0.68","-6872.25","9709.00","-7301.00","60361","-707550707712","92026","0","5089","6743","435","0","0","435","0","0","435","0","0","500","0","0","0","0","0","0","0","0","9829","32","24","374","0","0.84","13.0","3","8.40","0.000","6","0","0","26.00","-49","-0.76","-0.55","1.30","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.562","64","1","703","1695","-2","-10.8","-12.8","3.3","1.0","794","12","-0.05","-0.70","0.63","-6937.00","9513.00","-5852.00","60361","-707550707712","92026","0","5088","6743","442","0","0","442","0","0","442","0","0","500","0","0","0","0","0","0","0","0","9829","32","24","374","0","0.84","13.0","3","8.40","0.000","6","0","0","26.00","-49","-0.76","-0.54","1.29","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.563","64","1","718","1695","-2","-10.8","-12.6","3.3","1.0","793","12","-0.04","-0.83","0.58","-7001.75","9317.00","-4403.00","60361","-707550707712","92026","0","5088","6743","450","0","0","450","0","0","450","0","0","500","0","0","0","0","0","0","0","0","9829","32","24","374","0","0.84","13.0","3","8.40","0.000","6","0","0","26.00","-49","-0.76","-0.53","1.29","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.564","65","1","733","1695","-2","-10.9","-12.3","3.3","1.0","793","12","-0.03","-0.96","0.53","-7066.50","9121.00","-2954.00","60361","-707550707712","92026","0","5087","6743","457","0","0","457","0","0","457","0","0","500","0","0","0","0","0","0","0","0","9829","32","24","374","0","0.84","13.0","3","8.40","0.000","6","0","0","26.00","-49","-0.75","-0.52","1.28","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
